CVE ID,Link to CVE,CVSS_Score,Confidentiality Impact,Integrity Impact,Availability Impact,Access Complexity,Authentication,Gained Access,Vulnerability Type(s),Year
CVE-2020-36236,https://www.cvedetails.com/cve/CVE-2020-36236/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-36230,https://www.cvedetails.com/cve/CVE-2020-36230/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36229,https://www.cvedetails.com/cve/CVE-2020-36229/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36228,https://www.cvedetails.com/cve/CVE-2020-36228/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36227,https://www.cvedetails.com/cve/CVE-2020-36227/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36226,https://www.cvedetails.com/cve/CVE-2020-36226/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36225,https://www.cvedetails.com/cve/CVE-2020-36225/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36224,https://www.cvedetails.com/cve/CVE-2020-36224/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36223,https://www.cvedetails.com/cve/CVE-2020-36223/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36222,https://www.cvedetails.com/cve/CVE-2020-36222/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36221,https://www.cvedetails.com/cve/CVE-2020-36221/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36220,https://www.cvedetails.com/cve/CVE-2020-36220/,4.3,None,None,Partial,Medium,Not required,None,Memory corruption,2021
CVE-2020-36217,https://www.cvedetails.com/cve/CVE-2020-36217/,4.3,None,None,Partial,Medium,Not required,None,Memory corruption,2021
CVE-2020-36216,https://www.cvedetails.com/cve/CVE-2020-36216/,4.3,None,None,Partial,Medium,Not required,None,Memory corruption,2021
CVE-2020-36215,https://www.cvedetails.com/cve/CVE-2020-36215/,5.0,None,None,Partial,Low,Not required,None,Memory corruption,2021
CVE-2020-36211,https://www.cvedetails.com/cve/CVE-2020-36211/,4.4,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2021
CVE-2020-36210,https://www.cvedetails.com/cve/CVE-2020-36210/,4.6,Partial,Partial,Partial,Low,Not required,None,Memory corruption,2021
CVE-2020-36208,https://www.cvedetails.com/cve/CVE-2020-36208/,4.6,Partial,Partial,Partial,Low,Not required,None,Memory corruption,2021
CVE-2020-36207,https://www.cvedetails.com/cve/CVE-2020-36207/,4.4,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2021
CVE-2020-36206,https://www.cvedetails.com/cve/CVE-2020-36206/,4.4,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2021
CVE-2020-36202,https://www.cvedetails.com/cve/CVE-2020-36202/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-36198,https://www.cvedetails.com/cve/CVE-2020-36198/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-36197,https://www.cvedetails.com/cve/CVE-2020-36197/,5.8,Partial,Partial,Partial,Low,Not required,None,Gain privileges,2021
CVE-2020-36196,https://www.cvedetails.com/cve/CVE-2020-36196/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-36195,https://www.cvedetails.com/cve/CVE-2020-36195/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2021
CVE-2020-36195,https://www.cvedetails.com/cve/CVE-2020-36195/,7.5,Partial,Partial,Partial,Low,Not required,None,Obtain Information,2021
CVE-2020-36194,https://www.cvedetails.com/cve/CVE-2020-36194/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-36193,https://www.cvedetails.com/cve/CVE-2020-36193/,5.0,None,Partial,None,Low,Not required,None,Directory traversal,2021
CVE-2020-36190,https://www.cvedetails.com/cve/CVE-2020-36190/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-36175,https://www.cvedetails.com/cve/CVE-2020-36175/,5.0,None,Partial,None,Low,Not required,None,Bypass a restriction or similar,2021
CVE-2020-36174,https://www.cvedetails.com/cve/CVE-2020-36174/,4.3,None,Partial,None,Medium,Not required,None,CSRF,2021
CVE-2020-36172,https://www.cvedetails.com/cve/CVE-2020-36172/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-36171,https://www.cvedetails.com/cve/CVE-2020-36171/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-36169,https://www.cvedetails.com/cve/CVE-2020-36169/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-36168,https://www.cvedetails.com/cve/CVE-2020-36168/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-36167,https://www.cvedetails.com/cve/CVE-2020-36167/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-36166,https://www.cvedetails.com/cve/CVE-2020-36166/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-36165,https://www.cvedetails.com/cve/CVE-2020-36165/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-36164,https://www.cvedetails.com/cve/CVE-2020-36164/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-36163,https://www.cvedetails.com/cve/CVE-2020-36163/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-36162,https://www.cvedetails.com/cve/CVE-2020-36162/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-36161,https://www.cvedetails.com/cve/CVE-2020-36161/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-36160,https://www.cvedetails.com/cve/CVE-2020-36160/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-36158,https://www.cvedetails.com/cve/CVE-2020-36158/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-36152,https://www.cvedetails.com/cve/CVE-2020-36152/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2021
CVE-2020-36152,https://www.cvedetails.com/cve/CVE-2020-36152/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-36151,https://www.cvedetails.com/cve/CVE-2020-36151/,4.3,None,None,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-36150,https://www.cvedetails.com/cve/CVE-2020-36150/,4.3,None,None,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-36144,https://www.cvedetails.com/cve/CVE-2020-36144/,4.3,Partial,None,None,Medium,Not required,None,Obtain Information,2021
CVE-2020-36140,https://www.cvedetails.com/cve/CVE-2020-36140/,4.3,None,Partial,None,Medium,Not required,None,CSRF,2021
CVE-2020-36134,https://www.cvedetails.com/cve/CVE-2020-36134/,4.3,None,None,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-36133,https://www.cvedetails.com/cve/CVE-2020-36133/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-36131,https://www.cvedetails.com/cve/CVE-2020-36131/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-36129,https://www.cvedetails.com/cve/CVE-2020-36129/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-36120,https://www.cvedetails.com/cve/CVE-2020-36120/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36120,https://www.cvedetails.com/cve/CVE-2020-36120/,5.0,None,None,Partial,Low,Not required,None,Overflow,2021
CVE-2020-36112,https://www.cvedetails.com/cve/CVE-2020-36112/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2021
CVE-2020-36109,https://www.cvedetails.com/cve/CVE-2020-36109/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2021
CVE-2020-36109,https://www.cvedetails.com/cve/CVE-2020-36109/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2021
CVE-2020-36067,https://www.cvedetails.com/cve/CVE-2020-36067/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36066,https://www.cvedetails.com/cve/CVE-2020-36066/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36052,https://www.cvedetails.com/cve/CVE-2020-36052/,7.5,Partial,Partial,Partial,Low,Not required,None,Directory traversal,2021
CVE-2020-36051,https://www.cvedetails.com/cve/CVE-2020-36051/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2021
CVE-2020-36049,https://www.cvedetails.com/cve/CVE-2020-36049/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36048,https://www.cvedetails.com/cve/CVE-2020-36048/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-36033,https://www.cvedetails.com/cve/CVE-2020-36033/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2021
CVE-2020-36007,https://www.cvedetails.com/cve/CVE-2020-36007/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-36007,https://www.cvedetails.com/cve/CVE-2020-36007/,4.3,None,Partial,None,Medium,Not required,None,Obtain Information,2021
CVE-2020-36003,https://www.cvedetails.com/cve/CVE-2020-36003/,5.0,Partial,None,None,Low,Not required,None,Sql Injection,2021
CVE-2020-36002,https://www.cvedetails.com/cve/CVE-2020-36002/,5.0,Partial,None,None,Low,Not required,None,Sql Injection,2021
CVE-2020-36002,https://www.cvedetails.com/cve/CVE-2020-36002/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2021
CVE-2020-35979,https://www.cvedetails.com/cve/CVE-2020-35979/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-35972,https://www.cvedetails.com/cve/CVE-2020-35972/,4.3,None,Partial,None,Medium,Not required,None,CSRF,2021
CVE-2020-35950,https://www.cvedetails.com/cve/CVE-2020-35950/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2021
CVE-2020-35949,https://www.cvedetails.com/cve/CVE-2020-35949/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2021
CVE-2020-35944,https://www.cvedetails.com/cve/CVE-2020-35944/,6.8,Partial,Partial,Partial,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35944,https://www.cvedetails.com/cve/CVE-2020-35944/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2021
CVE-2020-35943,https://www.cvedetails.com/cve/CVE-2020-35943/,4.3,None,Partial,None,Medium,Not required,None,Bypass a restriction or similar,2021
CVE-2020-35943,https://www.cvedetails.com/cve/CVE-2020-35943/,4.3,None,Partial,None,Medium,Not required,None,CSRF,2021
CVE-2020-35942,https://www.cvedetails.com/cve/CVE-2020-35942/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2021
CVE-2020-35942,https://www.cvedetails.com/cve/CVE-2020-35942/,6.8,Partial,Partial,Partial,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35942,https://www.cvedetails.com/cve/CVE-2020-35942/,6.8,Partial,Partial,Partial,Medium,Not required,None,Bypass a restriction or similar,2021
CVE-2020-35942,https://www.cvedetails.com/cve/CVE-2020-35942/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF File Inclusion,2021
CVE-2020-35852,https://www.cvedetails.com/cve/CVE-2020-35852/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35776,https://www.cvedetails.com/cve/CVE-2020-35776/,4.3,None,None,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-35759,https://www.cvedetails.com/cve/CVE-2020-35759/,4.3,None,Partial,None,Medium,Not required,None,CSRF,2021
CVE-2020-35758,https://www.cvedetails.com/cve/CVE-2020-35758/,7.5,Partial,Partial,Partial,Low,Not required,None,Bypass a restriction or similar,2021
CVE-2020-35757,https://www.cvedetails.com/cve/CVE-2020-35757/,9.3,Complete,Complete,Complete,Medium,Not required,None,Gain privileges,2021
CVE-2020-35756,https://www.cvedetails.com/cve/CVE-2020-35756/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2021
CVE-2020-35755,https://www.cvedetails.com/cve/CVE-2020-35755/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2021
CVE-2020-35726,https://www.cvedetails.com/cve/CVE-2020-35726/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35725,https://www.cvedetails.com/cve/CVE-2020-35725/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35722,https://www.cvedetails.com/cve/CVE-2020-35722/,4.3,None,Partial,None,Medium,Not required,None,CSRF,2021
CVE-2020-35719,https://www.cvedetails.com/cve/CVE-2020-35719/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35687,https://www.cvedetails.com/cve/CVE-2020-35687/,4.3,None,Partial,None,Medium,Not required,None,CSRF,2021
CVE-2020-35681,https://www.cvedetails.com/cve/CVE-2020-35681/,5.8,Partial,None,Partial,Medium,Not required,None,Obtain Information,2021
CVE-2020-35664,https://www.cvedetails.com/cve/CVE-2020-35664/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35654,https://www.cvedetails.com/cve/CVE-2020-35654/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-35636,https://www.cvedetails.com/cve/CVE-2020-35636/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2021
CVE-2020-35635,https://www.cvedetails.com/cve/CVE-2020-35635/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2021
CVE-2020-35634,https://www.cvedetails.com/cve/CVE-2020-35634/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2021
CVE-2020-35633,https://www.cvedetails.com/cve/CVE-2020-35633/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2021
CVE-2020-35628,https://www.cvedetails.com/cve/CVE-2020-35628/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2021
CVE-2020-35594,https://www.cvedetails.com/cve/CVE-2020-35594/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35580,https://www.cvedetails.com/cve/CVE-2020-35580/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2021
CVE-2020-35580,https://www.cvedetails.com/cve/CVE-2020-35580/,5.0,Partial,None,None,Low,Not required,None,File Inclusion,2021
CVE-2020-35572,https://www.cvedetails.com/cve/CVE-2020-35572/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35571,https://www.cvedetails.com/cve/CVE-2020-35571/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35569,https://www.cvedetails.com/cve/CVE-2020-35569/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35566,https://www.cvedetails.com/cve/CVE-2020-35566/,5.0,Partial,None,None,Low,Not required,None,File Inclusion,2021
CVE-2020-35524,https://www.cvedetails.com/cve/CVE-2020-35524/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2021
CVE-2020-35524,https://www.cvedetails.com/cve/CVE-2020-35524/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-35523,https://www.cvedetails.com/cve/CVE-2020-35523/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2021
CVE-2020-35523,https://www.cvedetails.com/cve/CVE-2020-35523/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-35522,https://www.cvedetails.com/cve/CVE-2020-35522/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2021
CVE-2020-35522,https://www.cvedetails.com/cve/CVE-2020-35522/,4.3,None,None,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-35521,https://www.cvedetails.com/cve/CVE-2020-35521/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2021
CVE-2020-35521,https://www.cvedetails.com/cve/CVE-2020-35521/,4.3,None,None,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-35519,https://www.cvedetails.com/cve/CVE-2020-35519/,6.8,Complete,Partial,Complete,Low,Not required,None,Obtain Information,2021
CVE-2020-35510,https://www.cvedetails.com/cve/CVE-2020-35510/,7.1,None,None,Complete,Medium,Not required,None,Denial Of Service,2021
CVE-2020-35508,https://www.cvedetails.com/cve/CVE-2020-35508/,4.4,Partial,Partial,Partial,Medium,Not required,None,Bypass a restriction or similar,2021
CVE-2020-35506,https://www.cvedetails.com/cve/CVE-2020-35506/,4.6,Partial,Partial,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-35506,https://www.cvedetails.com/cve/CVE-2020-35506/,4.6,Partial,Partial,Partial,Low,Not required,None,Execute Code,2021
CVE-2020-35499,https://www.cvedetails.com/cve/CVE-2020-35499/,7.2,Complete,Complete,Complete,Low,Not required,None,Obtain Information,2021
CVE-2020-35498,https://www.cvedetails.com/cve/CVE-2020-35498/,7.8,None,None,Complete,Low,Not required,None,Denial Of Service,2021
CVE-2020-35493,https://www.cvedetails.com/cve/CVE-2020-35493/,4.3,None,None,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-35492,https://www.cvedetails.com/cve/CVE-2020-35492/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-35488,https://www.cvedetails.com/cve/CVE-2020-35488/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2021
CVE-2020-35459,https://www.cvedetails.com/cve/CVE-2020-35459/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-35458,https://www.cvedetails.com/cve/CVE-2020-35458/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-35452,https://www.cvedetails.com/cve/CVE-2020-35452/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-35441,https://www.cvedetails.com/cve/CVE-2020-35441/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2021
CVE-2020-35438,https://www.cvedetails.com/cve/CVE-2020-35438/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35430,https://www.cvedetails.com/cve/CVE-2020-35430/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2021
CVE-2020-35427,https://www.cvedetails.com/cve/CVE-2020-35427/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2021
CVE-2020-35427,https://www.cvedetails.com/cve/CVE-2020-35427/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2021
CVE-2020-35427,https://www.cvedetails.com/cve/CVE-2020-35427/,7.5,Partial,Partial,Partial,Low,Not required,None,Bypass a restriction or similar,2021
CVE-2020-35419,https://www.cvedetails.com/cve/CVE-2020-35419/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35373,https://www.cvedetails.com/cve/CVE-2020-35373/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35340,https://www.cvedetails.com/cve/CVE-2020-35340/,5.0,Partial,None,None,Low,Not required,None,File Inclusion,2021
CVE-2020-35339,https://www.cvedetails.com/cve/CVE-2020-35339/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2021
CVE-2020-35337,https://www.cvedetails.com/cve/CVE-2020-35337/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2021
CVE-2020-35337,https://www.cvedetails.com/cve/CVE-2020-35337/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2021
CVE-2020-35314,https://www.cvedetails.com/cve/CVE-2020-35314/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2021
CVE-2020-35313,https://www.cvedetails.com/cve/CVE-2020-35313/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2021
CVE-2020-35308,https://www.cvedetails.com/cve/CVE-2020-35308/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2021
CVE-2020-35270,https://www.cvedetails.com/cve/CVE-2020-35270/,6.4,Partial,Partial,None,Low,Not required,None,Sql Injection,2021
CVE-2020-35263,https://www.cvedetails.com/cve/CVE-2020-35263/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2021
CVE-2020-35263,https://www.cvedetails.com/cve/CVE-2020-35263/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2021
CVE-2020-35262,https://www.cvedetails.com/cve/CVE-2020-35262/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35249,https://www.cvedetails.com/cve/CVE-2020-35249/,4.3,None,Partial,None,Medium,Not required,None,Execute Code,2021
CVE-2020-35249,https://www.cvedetails.com/cve/CVE-2020-35249/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35239,https://www.cvedetails.com/cve/CVE-2020-35239/,6.8,Partial,Partial,Partial,Medium,Not required,None,Bypass a restriction or similar,2021
CVE-2020-35239,https://www.cvedetails.com/cve/CVE-2020-35239/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2021
CVE-2020-35233,https://www.cvedetails.com/cve/CVE-2020-35233/,6.1,None,None,Complete,Low,Not required,None,Denial Of Service,2021
CVE-2020-35231,https://www.cvedetails.com/cve/CVE-2020-35231/,8.3,Complete,Complete,Complete,Low,Not required,None,Bypass a restriction or similar,2021
CVE-2020-35229,https://www.cvedetails.com/cve/CVE-2020-35229/,5.8,Partial,Partial,Partial,Low,Not required,None,Gain privileges,2021
CVE-2020-35224,https://www.cvedetails.com/cve/CVE-2020-35224/,6.1,None,None,Complete,Low,Not required,None,Overflow,2021
CVE-2020-35223,https://www.cvedetails.com/cve/CVE-2020-35223/,6.8,Partial,Partial,Partial,Medium,Not required,None,Bypass a restriction or similar,2021
CVE-2020-35223,https://www.cvedetails.com/cve/CVE-2020-35223/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2021
CVE-2020-35217,https://www.cvedetails.com/cve/CVE-2020-35217/,6.8,Partial,Partial,Partial,Medium,Not required,None,CSRF,2021
CVE-2020-35216,https://www.cvedetails.com/cve/CVE-2020-35216/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2021
CVE-2020-35206,https://www.cvedetails.com/cve/CVE-2020-35206/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35204,https://www.cvedetails.com/cve/CVE-2020-35204/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35203,https://www.cvedetails.com/cve/CVE-2020-35203/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35198,https://www.cvedetails.com/cve/CVE-2020-35198/,7.5,Partial,Partial,Partial,Low,Not required,None,Overflow,2021
CVE-2020-35198,https://www.cvedetails.com/cve/CVE-2020-35198/,7.5,Partial,Partial,Partial,Low,Not required,None,Memory corruption,2021
CVE-2020-35131,https://www.cvedetails.com/cve/CVE-2020-35131/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2021
CVE-2020-35125,https://www.cvedetails.com/cve/CVE-2020-35125/,6.8,Partial,Partial,Partial,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35124,https://www.cvedetails.com/cve/CVE-2020-35124/,6.8,Partial,Partial,Partial,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-35114,https://www.cvedetails.com/cve/CVE-2020-35114/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2021
CVE-2020-35113,https://www.cvedetails.com/cve/CVE-2020-35113/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2021
CVE-2020-35037,https://www.cvedetails.com/cve/CVE-2020-35037/,4.3,None,Partial,None,Medium,Not required,None,Cross Site Scripting,2021
CVE-2020-29664,https://www.cvedetails.com/cve/CVE-2020-29664/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-29625,https://www.cvedetails.com/cve/CVE-2020-29625/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2021
CVE-2020-29624,https://www.cvedetails.com/cve/CVE-2020-29624/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2021
CVE-2020-29624,https://www.cvedetails.com/cve/CVE-2020-29624/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-29624,https://www.cvedetails.com/cve/CVE-2020-29624/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2021
CVE-2020-29622,https://www.cvedetails.com/cve/CVE-2020-29622/,7.6,Complete,Complete,Complete,High,Not required,None,Execute Code,2021
CVE-2020-29618,https://www.cvedetails.com/cve/CVE-2020-29618/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2021
CVE-2020-29616,https://www.cvedetails.com/cve/CVE-2020-29616/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2021
CVE-2020-29616,https://www.cvedetails.com/cve/CVE-2020-29616/,6.8,Partial,Partial,Partial,Medium,Not required,None,Overflow,2021
CVE-2020-29616,https://www.cvedetails.com/cve/CVE-2020-29616/,6.8,Partial,Partial,Partial,Medium,Not required,None,Memory corruption,2021
CVE-2020-29615,https://www.cvedetails.com/cve/CVE-2020-29615/,4.3,None,None,Partial,Medium,Not required,None,Denial Of Service,2021
CVE-2020-29612,https://www.cvedetails.com/cve/CVE-2020-29612/,9.3,Complete,Complete,Complete,Medium,Not required,None,Execute Code,2021
CVE-2020-29611,https://www.cvedetails.com/cve/CVE-2020-29611/,6.8,Partial,Partial,Partial,Medium,Not required,None,Execute Code,2021
CVE-2020-29592,https://www.cvedetails.com/cve/CVE-2020-29592/,7.5,Partial,Partial,Partial,Low,Not required,None,Bypass a restriction or similar,2021
CVE-2020-29557,https://www.cvedetails.com/cve/CVE-2020-29557/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-29557,https://www.cvedetails.com/cve/CVE-2020-29557/,10.0,Complete,Complete,Complete,Low,Not required,None,Overflow,2021
CVE-2020-29553,https://www.cvedetails.com/cve/CVE-2020-29553/,5.1,Partial,Partial,Partial,High,Not required,None,Execute Code,2021
CVE-2020-29553,https://www.cvedetails.com/cve/CVE-2020-29553/,5.1,Partial,Partial,Partial,High,Not required,None,CSRF,2021
CVE-2020-29499,https://www.cvedetails.com/cve/CVE-2020-29499/,7.2,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-29495,https://www.cvedetails.com/cve/CVE-2020-29495/,10.0,Complete,Complete,Complete,Low,Not required,None,Execute Code,2021
CVE-2020-29493,https://www.cvedetails.com/cve/CVE-2020-29493/,7.5,Partial,Partial,Partial,Low,Not required,None,Execute Code,2021
CVE-2020-29493,https://www.cvedetails.com/cve/CVE-2020-29493/,7.5,Partial,Partial,Partial,Low,Not required,None,Sql Injection,2021
CVE-2020-29489,https://www.cvedetails.com/cve/CVE-2020-29489/,4.6,Partial,Partial,Partial,Low,Not required,None,Gain privileges,2021
CVE-2020-29478,https://www.cvedetails.com/cve/CVE-2020-29478/,5.0,None,None,Partial,Low,Not required,None,Denial Of Service,2021
CVE-2020-29453,https://www.cvedetails.com/cve/CVE-2020-29453/,5.0,Partial,None,None,Low,Not required,None,Directory traversal,2021
CVE-2020-29446,https://www.cvedetails.com/cve/CVE-2020-29446/,5.0,Partial,None,None,Low,Not required,None,Obtain Information,2021
